f127.0.0.1:1111,127.0.0.1:2222	7338	2
f127.0.0.1:2222,127.0.0.1:1111	7338	3	1223750887	50	4
f127.0.0.1:1111,127.0.0.1:2222	7342	2
f127.0.0.1:2222,127.0.0.1:1111	7342	1
f127.0.0.1:1111,127.0.0.1:2222	7342	2	52	0	3
f127.0.0.1:1111,127.0.0.1:2222	7342	3	53	0	3
f127.0.0.1:2222,127.0.0.1:1111	7342	4	1223750887	51	4
f127.0.0.1:1111,127.0.0.1:2222	7346	3
f127.0.0.1:2222,127.0.0.1:1111	7346	4	1223750887	52	4
f127.0.0.1:2222,127.0.0.1:1111	7347	3
f127.0.0.1:1111,127.0.0.1:2222	7347	4	54	0	3
f127.0.0.1:1111,127.0.0.1:2222	7347	3
f127.0.0.1:1111,127.0.0.1:2222	7347	-1	54	0
f127.0.0.1:1111,127.0.0.1:2222	7350	2
f127.0.0.1:2222,127.0.0.1:1111	7350	3	1223750887	53	4
f127.0.0.1:2222,127.0.0.1:1111	7351	2
f127.0.0.1:1111,127.0.0.1:2222	7351	3	55	0	3
f127.0.0.1:1111,127.0.0.1:2222	7355	2
f127.0.0.1:2222,127.0.0.1:1111	7355	3	1223750887	53	4
f127.0.0.1:2222,127.0.0.1:1111	7359	2
f127.0.0.1:1111,127.0.0.1:2222	7359	3	56	0	3
f127.0.0.1:2222,127.0.0.1:1111	7363	2
f127.0.0.1:1111,127.0.0.1:2222	7363	3	57	0	3
f127.0.0.1:1111,127.0.0.1:2222	7363	2
f127.0.0.1:1111,127.0.0.1:2222	7363	3	58	0	3
f127.0.0.1:2222,127.0.0.1:1111	7363	4	1223750887	53	4
f127.0.0.1:2222,127.0.0.1:1111	7368	3
f127.0.0.1:1111,127.0.0.1:2222	7371	2
f127.0.0.1:1111,127.0.0.1:2222	7371	1
f127.0.0.1:2222,127.0.0.1:1111	7371	2	1223750887	53	4
f127.0.0.1:2222,127.0.0.1:1111	7371	3	1223750887	53	4
f127.0.0.1:2222,127.0.0.1:1111	7372	2
f127.0.0.1:2222,127.0.0.1:1111	7379	1
f127.0.0.1:2222,127.0.0.1:1111	7384	0
f127.0.0.1:1111,127.0.0.1:2222	8363	1	54	0	3
f127.0.0.1:1111,127.0.0.1:2222	8367	0
f127.0.0.1:2222,127.0.0.1:1111	8367	1	1223750887	54	4
f127.0.0.1:2222,127.0.0.1:1111	8372	0
f127.0.0.1:1111,127.0.0.1:2222	8372	1	55	0	3
f127.0.0.1:1111,127.0.0.1:2222	8372	2	56	0	3
f127.0.0.1:1111,127.0.0.1:2222	8376	1
f127.0.0.1:2222,127.0.0.1:1111	8376	2	1223750887	55	4
f127.0.0.1:1111,127.0.0.1:2222	8380	1
f127.0.0.1:2222,127.0.0.1:1111	8380	2	1223750887	56	4
f127.0.0.1:2222,127.0.0.1:1111	8380	1
f127.0.0.1:1111,127.0.0.1:2222	8380	2	57	0	3
f127.0.0.1:1111,127.0.0.1:2222	8384	1
f127.0.0.1:2222,127.0.0.1:1111	8384	2	1223750887	57	4
f127.0.0.1:2222,127.0.0.1:1111	8388	1
f127.0.0.1:1111,127.0.0.1:2222	8388	2	58	0	3
f127.0.0.1:1111,127.0.0.1:2222	8388	3	59	0	3
f127.0.0.1:1111,127.0.0.1:2222	8392	2
f127.0.0.1:2222,127.0.0.1:1111	8393	3	1223750887	58	4
f127.0.0.1:2222,127.0.0.1:1111	8393	2
f127.0.0.1:1111,127.0.0.1:2222	8393	3	60	0	3
f127.0.0.1:1111,127.0.0.1:2222	8396	2
f127.0.0.1:2222,127.0.0.1:1111	8396	3	1223750887	59	4
f127.0.0.1:1111,127.0.0.1:2222	8401	2
f127.0.0.1:2222,127.0.0.1:1111	8401	3	1223750887	60	4
f127.0.0.1:2222,127.0.0.1:1111	8401	2
f127.0.0.1:2222,127.0.0.1:1111	8401	-1	1223750887	60
f127.0.0.1:2222,127.0.0.1:1111	8401	1
f127.0.0.1:1111,127.0.0.1:2222	8401	2	61	0	3
f127.0.0.1:1111,127.0.0.1:2222	8401	1
f127.0.0.1:1111,127.0.0.1:2222	8401	-1	61	0
f127.0.0.1:2222,127.0.0.1:1111	8405	0
f127.0.0.1:1111,127.0.0.1:2222	8405	1	62	0	3
f127.0.0.1:1111,127.0.0.1:2222	8405	0
f127.0.0.1:1111,127.0.0.1:2222	8405	-1	62	0
f127.0.0.1:1111,127.0.0.1:2222	8405	1	63	0	3
f127.0.0.1:1111,127.0.0.1:2222	8409	0
f127.0.0.1:2222,127.0.0.1:1111	8409	1	1223750887	60	4
f127.0.0.1:2222,127.0.0.1:1111	8414	0
f127.0.0.1:1111,127.0.0.1:2222	8414	1	64	0	3
f127.0.0.1:1111,127.0.0.1:2222	8418	0
f127.0.0.1:2222,127.0.0.1:1111	8418	1	1223750887	60	4
f127.0.0.1:2222,127.0.0.1:1111	8422	0
f127.0.0.1:1111,127.0.0.1:2222	9414	1	61	0	3
f127.0.0.1:1111,127.0.0.1:2222	9418	0
f127.0.0.1:2222,127.0.0.1:1111	9418	1	1223750887	61	4
f127.0.0.1:2222,127.0.0.1:1111	9422	0
f127.0.0.1:1111,127.0.0.1:2222	9422	1	62	0	3
f127.0.0.1:1111,127.0.0.1:2222	9422	0
f127.0.0.1:1111,127.0.0.1:2222	9422	-1	62	0
f127.0.0.1:1111,127.0.0.1:2222	9422	1	63	0	3
f127.0.0.1:1111,127.0.0.1:2222	9426	0
f127.0.0.1:2222,127.0.0.1:1111	9427	1	1223750887	61	4
f127.0.0.1:2222,127.0.0.1:1111	9431	0
f127.0.0.1:1111,127.0.0.1:2222	10422	1	62	0	3
f127.0.0.1:1111,127.0.0.1:2222	10427	0
f127.0.0.1:2222,127.0.0.1:1111	10427	1	1223750887	62	4
f127.0.0.1:2222,127.0.0.1:1111	10431	0
f127.0.0.1:1111,127.0.0.1:2222	10431	1	63	0	3
f127.0.0.1:1111,127.0.0.1:2222	10431	2	64	0	3
f127.0.0.1:1111,127.0.0.1:2222	10431	1
f127.0.0.1:1111,127.0.0.1:2222	10431	-1	64	0
f127.0.0.1:1111,127.0.0.1:2222	10435	0
f127.0.0.1:2222,127.0.0.1:1111	10435	1	1223750887	63	4
f127.0.0.1:2222,127.0.0.1:1111	10440	0
f127.0.0.1:1111,127.0.0.1:2222	10440	1	65	0	3
f127.0.0.1:1111,127.0.0.1:2222	10444	0
f127.0.0.1:2222,127.0.0.1:1111	10444	1	1223750887	63	4
f127.0.0.1:2222,127.0.0.1:1111	10448	0
f127.0.0.1:1111,127.0.0.1:2222	11440	1	64	0	3
f127.0.0.1:1111,127.0.0.1:2222	11444	0
f127.0.0.1:2222,127.0.0.1:1111	11444	1	1223750887	64	4
f127.0.0.1:2222,127.0.0.1:1111	11448	0
f127.0.0.1:1111,127.0.0.1:2222	11448	1	65	0	3
f127.0.0.1:1111,127.0.0.1:2222	11448	2	66	0	3
f127.0.0.1:1111,127.0.0.1:2222	11452	1
f127.0.0.1:2222,127.0.0.1:1111	11453	2	1223750887	65	4
f127.0.0.1:1111,127.0.0.1:2222	11456	1
f127.0.0.1:2222,127.0.0.1:1111	11457	2	1223750887	66	4
f127.0.0.1:2222,127.0.0.1:1111	11457	1
f127.0.0.1:2222,127.0.0.1:1111	11457	-1	1223750887	66
f127.0.0.1:2222,127.0.0.1:1111	11457	0
f127.0.0.1:1111,127.0.0.1:2222	11457	1	67	0	3
f127.0.0.1:1111,127.0.0.1:2222	11461	0
f127.0.0.1:2222,127.0.0.1:1111	11461	1	1223750887	67	4
f127.0.0.1:2222,127.0.0.1:1111	11466	0
f127.0.0.1:1111,127.0.0.1:2222	11466	1	68	0	3
f127.0.0.1:1111,127.0.0.1:2222	11466	2	69	0	3
f127.0.0.1:1111,127.0.0.1:2222	11466	3	70	0	3
f127.0.0.1:1111,127.0.0.1:2222	11466	2
f127.0.0.1:1111,127.0.0.1:2222	11466	-1	70	0
f127.0.0.1:1111,127.0.0.1:2222	11470	1
f127.0.0.1:2222,127.0.0.1:1111	11470	2	1223750887	68	4
f127.0.0.1:1111,127.0.0.1:2222	11474	1
f127.0.0.1:2222,127.0.0.1:1111	11474	2	1223750887	69	4
f127.0.0.1:2222,127.0.0.1:1111	11474	1
f127.0.0.1:2222,127.0.0.1:1111	11474	-1	1223750887	69
f127.0.0.1:2222,127.0.0.1:1111	11475	0
f127.0.0.1:1111,127.0.0.1:2222	11475	1	71	0	3
f127.0.0.1:1111,127.0.0.1:2222	11479	0
f127.0.0.1:2222,127.0.0.1:1111	11479	1	1223750887	69	4
f127.0.0.1:2222,127.0.0.1:1111	11483	0
